ANNEE,PREMPRENOM,NOMBREPREMPRENOM,ORDRE
1924,MARC,28,50
1924,MICHELINE,28,51
1924,YVONNE,28,52
1924,GERMAINE,27,53
1924,JOSEPH,27,54
1924,GENEVIEVE,26,55
1924,FERNAND,24,56
1924,FRANCOIS,24,57
1924,LUCIENNE,24,58
1924,GILBERTE,23,59
1924,CHARLES,21,60
1924,JOSETTE,21,61
1924,CARMEN,20,62
1924,MARTHE,20,63
1924,ROLAND,20,64
1924,ALBERT,19,65
1924,ARLETTE,19,66
1924,FRANCOISE,19,67
1924,HUGUETTE,19,68
1924,MONIQUE,18,69
1924,ELIANE,17,70
1924,EMILE,17,71
1924,RENÉ,17,72
1924,GABRIEL,16,73
1924,LUCETTE,16,74
1924,FERNANDE,15,75
1924,DANIEL,14,76
1924,HELENE,14,77
1924,PAULE,14,78
1924,JULIETTE,12,79
1924,LILIANE,12,80
1924,MAURICETTE,12,81
1924,EDMOND,11,82
1924,GABRIELLE,11,83
1924,NICOLE,11,84
1924,REINE,11,85
1924,RENÉE,11,86
1924,YOLANDE,11,87
1924,ANTOINE,10,88
1924,ARMAND,10,89
1924,BERNARD,10,90
1924,CHARLOTTE,10,91
1924,EMILIENNE,10,92
1924,FRANCE,10,93
1924,FRANCIS,10,94
1924,GASTON,9,95
1924,MARIA,9,96
1924,EDOUARD,8,97
1924,ELIETTE,8,98
1924,MICHELLE,8,99
1924,PHILIPPE,8,100
1923,JEAN,380,1
1923,PIERRE,194,2
1923,MARIE,192,3
1923,JEANNE,159,4
1923,ROBERT,153,5
1923,ANDRE,133,6
1923,JACQUELINE,124,7
1923,JACQUES,111,8
1923,RENE,108,9
1923,HENRI,102,10
1923,GEORGES,99,11
1923,ROGER,94,12
1923,GUY,93,13
1923,YVETTE,88,14
1923,MARCEL,80,15
1923,PAULETTE,73,16
1923,SIMONNE,72,17
1923,JEANNINE,68,18
1923,MARCELLE,60,19
1923,LOUIS,59,20
1923,MARGUERITE,59,21
1923,RAYMOND,59,22
1923,GINETTE,57,23
1923,HENRIETTE,57,24
1923,MAURICE,54,25
1923,RENEE,54,26
1923,CLAUDE,50,27
1923,PAUL,48,28
1923,GEORGETTE,47,29
1923,MADELEINE,47,30
1923,YVES,45,31
1923,CHRISTIANE,44,32
1923,PIERRETTE,42,33
1923,RAYMONDE,42,34
1923,DENISE,41,35
1923,LUCIENNE,41,36
1923,ANDREE,40,37
1923,YVONNE,40,38
1923,ALBERT,39,39
1923,ODETTE,39,40
1923,SUZANNE,39,41
1923,GERMAINE,36,42
1923,ANNE,34,43
1923,CHRISTIAN,34,44
1923,GISELE,34,45
1923,MARC,33,46
1923,MICHEL,31,47
1923,FRANCOIS,28,48
1923,GABRIEL,28,49
1923,GENEVIEVE,28,50
1923,JOSEPH,28,51
1923,ANDRÉ,27,52
1923,GERARD,27,53
1923,GILBERT,27,54
1923,SIMONE,27,55
1923,CHARLES,23,56
1923,LUCIEN,23,57
1923,CARMEN,22,58
1923,MARTHE,22,59
1923,COLETTE,21,60
1923,MICHELINE,21,61
1923,ROLAND,21,62
1923,FRANCOISE,20,63
1923,GILBERTE,20,64
1923,JOSETTE,20,65
1923,MONIQUE,20,66
1923,RENÉ,20,67
1923,GASTON,18,68
1923,DANIEL,17,69
1923,FERNANDE,17,70
1923,LUCETTE,17,71
1923,LILIANE,16,72
1923,MAURICETTE,16,73
1923,YOLANDE,16,74
1923,ALICE,15,75
1923,ARMAND,15,76
1923,CHARLOTTE,15,77
1923,FERNAND,15,78
1923,HUGUETTE,15,79
1923,THERESE,14,80
1923,HELENE,13,81
1923,IRENE,13,82
1923,LOUISE,13,83
1923,REINE,13,84
1923,ARLETTE,12,85
1923,ELIANE,12,86
1923,GABRIELLE,12,87
1923,JULIETTE,12,88
1923,PAULE,12,89
1923,PHILIPPE,12,90
1923,RENÉE,12,91
1923,CAMILLE,11,92
1923,EMILE,11,93
1923,FRANCIS,11,94
1923,JULIEN,11,95
1923,RAOUL,11,96
1923,SOLANGE,10,97
1923,YVAN,10,98
1923,ANTOINETTE,9,99
1923,EDMOND,9,100
1922,JEAN,422,1
1922,MARIE,215,2
1922,PIERRE,205,3
1922,JEANNE,160,4
1922,ANDRE,149,5
1922,JACQUELINE,125,6
1922,ROBERT,119,7
1922,SIMONNE,118,8
1922,HENRI,115,9
1922,JACQUES,103,10
1922,GUY,98,11
1922,GEORGES,96,12
1922,PAULETTE,94,13
1922,RENE,92,14
1922,YVETTE,87,15
1922,ROGER,85,16
1922,ANDREE,75,17
1922,HENRIETTE,74,18
1922,MARCEL,73,19
1922,RAYMOND,69,20
1922,LOUIS,64,21
1922,GINETTE,63,22
1922,PAUL,56,23
1922,MARCELLE,55,24
1922,SUZANNE,55,25
1922,JEANNINE,53,26
1922,RENEE,49,27
1922,RAYMONDE,47,28
1922,MARGUERITE,46,29
1922,MAURICE,46,30
1922,GERMAINE,45,31
1922,MADELEINE,45,32
1922,ODETTE,45,33
1922,GEORGETTE,41,34
1922,YVONNE,40,35
1922,CHRISTIANE,39,36
1922,GERARD,39,37
1922,PIERRETTE,38,38
1922,LUCIENNE,37,39
1922,ANNE,36,40
1922,MARC,36,41
1922,GILBERT,35,42
1922,GISELE,35,43
1922,YVES,34,44
1922,ALBERT,33,45
1922,ANDRÉ,33,46
1922,FERNAND,33,47
1922,MICHEL,33,48
1922,GABRIEL,31,49
1922,CHRISTIAN,30,50
1922,RENÉ,30,51
1922,ROLAND,29,52
1922,DENISE,27,53
1922,CLAUDE,26,54
1922,CHARLES,25,55
1922,GENEVIEVE,24,56
1922,LUCETTE,24,57
1922,LUCIEN,24,58
1922,MAX,22,59
1922,SIMONE,22,60
1922,HELENE,21,61
1922,MICHELINE,21,62
1922,GILBERTE,20,63
1922,JOSEPH,20,64
1922,FERNANDE,19,65
1922,JOSETTE,19,66
1922,LOUISE,19,67
1922,EDMOND,18,68
1922,FRANCOIS,18,69
1922,ANDRÉE,17,70
1922,FRANCIS,17,71
1922,JULIETTE,17,72
1922,GABRIELLE,16,73
1922,GASTON,16,74
1922,HUGUETTE,16,75
1922,MONIQUE,16,76
1922,COLETTE,15,77
1922,MARTHE,15,78
1922,SOLANGE,15,79
1922,ARLETTE,14,80
1922,BERNARD,14,81
1922,FRANCOISE,14,82
1922,ANTOINETTE,13,83
1922,EMILIENNE,13,84
1922,IRENE,13,85
1922,PAULE,13,86
1922,PHILIPPE,13,87
1922,CARMEN,12,88
1922,CHARLOTTE,12,89
1922,EMILE,12,90
1922,MAURICETTE,12,91
1922,REINE,12,92
1922,ELIANE,11,93
1922,ALICE,10,94
1922,ANTOINE,10,95
1922,ROSE,10,96
1922,THERESE,10,97
1922,ANNA,9,98
1922,CAMILLE,9,99
1922,GÉRARD,9,100
1921,JEAN,428,1
1921,MARIE,285,2
1921,PIERRE,261,3
1921,ANDRE,200,4
1921,JEANNE,179,5
1921,ROBERT,161,6
1921,GEORGES,121,7
1921,ROGER,119,8
1921,JACQUELINE,116,9
1921,JACQUES,114,10
1921,HENRI,107,11
1921,PAULETTE,107,12
1921,RENE,107,13
1921,MARCEL,98,14
1921,YVETTE,94,15
1921,SIMONNE,90,16
1921,LOUIS,88,17
1921,GUY,80,18
1921,RAYMOND,78,19
1921,MADELEINE,76,20
1921,MARGUERITE,71,21
1921,MARCELLE,70,22
1921,SUZANNE,69,23
1921,ANDREE,59,24
1921,GEORGETTE,59,25
1921,ODETTE,58,26
1921,GERMAINE,56,27
1921,HENRIETTE,55,28
1921,LUCIENNE,55,29
1921,MAURICE,55,30
1921,YVONNE,55,31
1921,RAYMONDE,53,32
1921,PAUL,50,33
1921,JEANNINE,49,34
1921,RENEE,49,35
1921,SIMONE,44,36
1921,FERNANDE,43,37
1921,CHRISTIANE,41,38
1921,ALBERT,40,39
1921,ANDRÉ,40,40
1921,LOUISE,40,41
1921,GERARD,37,42
1921,GILBERT,37,43
1921,CHARLES,36,44
1921,GINETTE,35,45
1921,DENISE,32,46
1921,YVES,32,47
1921,FERNAND,31,48
1921,GISELE,31,49
1921,LUCIEN,31,50
1921,PIERRETTE,30,51
1921,JOSEPH,29,52
1921,MICHEL,28,53
1921,ANNE,27,54
1921,EMILE,25,55
1921,GABRIELLE,25,56
1921,CHRISTIAN,24,57
1921,CLAUDE,24,58
1921,JOSETTE,24,59
1921,MARTHE,24,60
1921,GABRIEL,23,61
1921,GASTON,23,62
1921,GENEVIEVE,23,63
1921,MARC,23,64
1921,ROLAND,23,65
1921,GILBERTE,21,66
1921,EDMOND,19,67
1921,HELENE,19,68
1921,ANTOINE,18,69
1921,FRANCOIS,18,70
1921,JULIETTE,18,71
1921,DANIEL,17,72
1921,LUCETTE,17,73
1921,PAULE,17,74
1921,CHARLOTTE,16,75
1921,MAURICETTE,16,76
1921,RAOUL,16,77
1921,ANDRÉE,15,78
1921,ARLETTE,15,79
1921,IRENE,15,80
1921,HUGUETTE,14,81
1921,RENÉE,14,82
1921,BERTHE,13,83
1921,EMILIENNE,13,84
1921,MARIA,13,85
1921,SOLANGE,13,86
1921,ALICE,12,87
1921,ANTOINETTE,12,88
1921,CATHERINE,12,89
1921,EUGENE,12,90
1921,FRANCIS,12,91
1921,FRANCOISE,12,92
1921,BERNARD,11,93
1921,CAMILLE,11,94
1921,ELIANE,11,95
1921,ELISABETH,11,96
1921,GISÈLE,11,97
1921,ALBERTINE,10,98
1921,CARMEN,10,99
1921,MAX,10,100
1920,JEAN,471,1
1920,MARIE,262,2
1920,PIERRE,250,3
1920,JEANNE,229,4
1920,ANDRE,203,5
1920,ROBERT,151,6
1920,RENE,135,7
1920,YVETTE,129,8
1920,GEORGES,128,9
1920,HENRI,125,10
1920,ROGER,123,11
1920,MARCEL,116,12
1920,PAULETTE,105,13
1920,SIMONNE,100,14
1920,JACQUELINE,91,15
1920,GEORGETTE,87,16
1920,LOUIS,86,17
1920,GUY,85,18
1920,JACQUES,84,19
1920,PAUL,84,20
1920,RENEE,82,21
1920,MARCELLE,80,22
1920,ANDREE,73,23
1920,YVONNE,73,24
1920,RAYMOND,72,25
1920,MARGUERITE,71,26
1920,HENRIETTE,70,27
1920,SUZANNE,65,28
1920,RAYMONDE,64,29
1920,GERMAINE,57,30
1920,MADELEINE,54,31
1920,LUCIENNE,52,32
1920,ODETTE,52,33
1920,JOSEPH,48,34
1920,ANDRÉ,46,35
1920,MAURICE,46,36
1920,GILBERT,44,37
1920,SIMONE,42,38
1920,DENISE,39,39
1920,ALBERT,37,40
1920,CHARLES,37,41
1920,GERARD,37,42
1920,YVES,34,43
1920,FERNAND,33,44
1920,FERNANDE,33,45
1920,CHRISTIANE,32,46
1920,PIERRETTE,32,47
1920,GISELE,30,48
1920,ANNE,29,49
1920,HELENE,29,50
1920,LUCIEN,29,51
1920,MARC,29,52
1920,GABRIEL,28,53
1920,RENÉ,27,54
1920,EMILE,26,55
1920,LOUISE,26,56
1920,MARTHE,26,57
1920,GABRIELLE,25,58
1920,MICHEL,25,59
1920,CLAUDE,24,60
1920,FRANCOIS,21,61
1920,GASTON,20,62
1920,GENEVIEVE,20,63
1920,THERESE,20,64
1920,DANIEL,19,65
1920,MAURICETTE,19,66
1920,ROLAND,19,67
1920,COLETTE,18,68
1920,GINETTE,18,69
1920,JEANNINE,18,70
1920,ARLETTE,17,71
1920,CHARLOTTE,17,72
1920,ARMAND,16,73
1920,MARIA,16,74
1920,ALICE,15,75
1920,CHRISTIAN,15,76
1920,FRANCOISE,15,77
1920,JULIETTE,15,78
1920,RENÉE,15,79
1920,YOLANDE,15,80
1920,ALFRED,14,81
1920,ETIENNE,14,82
1920,FRANCE,14,83
1920,JULES,14,84
1920,MAX,14,85
1920,ANTOINE,13,86
1920,BERNARD,13,87
1920,CARMEN,13,88
1920,GILBERTE,13,89
1920,HUGUETTE,13,90
1920,MICHELINE,13,91
1920,REINE,13,92
1920,EDMOND,12,93
1920,ELISABETH,12,94
1920,LUCETTE,12,95
1920,ANDRÉE,11,96
1920,ANTOINETTE,11,97
1920,BLANCHE,11,98
1920,FELIX,11,99
1920,IRENE,11,100
1919,JEAN,262,1
1919,MARIE,191,2
1919,JEANNE,160,3
1919,PIERRE,160,4
1919,ANDRE,133,5
1919,ROBERT,106,6
1919,GEORGES,103,7
1919,RENE,101,8
1919,HENRI,80,9
1919,LOUIS,79,10
1919,SIMONNE,79,11
1919,ROGER,78,12
1919,MARCEL,75,13
1919,PAULETTE,65,14
1919,MARGUERITE,62,15
1919,JACQUES,61,16
1919,JACQUELINE,60,17
1919,YVETTE,58,18
1919,PAUL,55,19
1919,GEORGETTE,54,20
1919,RAYMOND,53,21
1919,YVONNE,53,22
1919,MAURICE,52,23
1919,ANDREE,48,24
1919,MARCELLE,47,25
1919,MADELEINE,46,26
1919,RENEE,46,27
1919,HENRIETTE,45,28
1919,LUCIENNE,41,29
1919,RAYMONDE,40,30
1919,GERMAINE,39,31
1919,SUZANNE,36,32
1919,ODETTE,35,33
1919,ALBERT,32,34
1919,FERNANDE,31,35
1919,CHARLES,29,36
1919,GUY,28,37
1919,LOUISE,28,38
1919,LUCIEN,28,39
1919,GERARD,27,40
1919,MARTHE,27,41
1919,ANDRÉ,25,42
1919,EMILE,25,43
1919,GILBERTE,23,44
1919,GABRIEL,22,45
1919,SIMONE,22,46
1919,YVES,22,47
1919,DENISE,21,48
1919,CHRISTIANE,20,49
1919,FERNAND,20,50
1919,GILBERT,20,51
1919,JOSEPH,20,52
1919,ANNE,19,53
1919,ANDRÉE,18,54
1919,FRANCOIS,18,55
1919,HELENE,18,56
1919,PIERRETTE,18,57
1919,RENÉ,17,58
1919,ALICE,16,59
1919,GASTON,16,60
1919,ROLAND,16,61
1919,MARC,15,62
1919,CARMEN,14,63
1919,GABRIELLE,14,64
1919,JEANNINE,14,65
1919,RAOUL,14,66
1919,RENÉE,14,67
1919,DANIEL,12,68
1919,CHARLOTTE,11,69
1919,COLETTE,11,70
1919,EDMOND,11,71
1919,EDOUARD,11,72
1919,FRANCE,11,73
1919,SOLANGE,11,74
1919,EMILIENNE,10,75
1919,FRANCOISE,10,76
1919,JULES,10,77
1919,LEON,10,78
1919,MARIA,10,79
1919,MICHEL,10,80
1919,MICHELINE,10,81
1919,YOLANDE,10,82
1919,ARMAND,9,83
1919,CHRISTIAN,9,84
1919,GINETTE,9,85
1919,GISELE,9,86
1919,LUCETTE,9,87
1919,REINE,9,88
1919,ALFRED,8,89
1919,ANTOINETTE,8,90
1919,ARMANDE,8,91
1919,CAMILLE,8,92
1919,CLAUDE,8,93
1919,GENEVIEVE,8,94
1919,IRENE,8,95
1919,JOSETTE,8,96
1919,MAURICETTE,8,97
1919,MONIQUE,8,98
1919,PAULE,8,99
1919,ROSE,8,100
1918,JEAN,297,1
1918,MARIE,201,2
1918,JEANNE,150,3
1918,ANDRE,140,4
1918,PIERRE,133,5
1918,LOUIS,97,6
1918,GEORGES,95,7
1918,RENE,89,8
1918,SIMONNE,83,9
1918,HENRI,82,10
1918,MARCEL,80,11
1918,ROBERT,80,12
1918,YVETTE,66,13
1918,HENRIETTE,63,14
1918,ROGER,61,15
1918,MARGUERITE,60,16
1918,PAULETTE,57,17
1918,ANDREE,55,18
1918,RAYMOND,51,19
1918,GERMAINE,50,20
1918,MARCELLE,49,21
1918,PAUL,49,22
1918,RENEE,47,23
1918,GEORGETTE,46,24
1918,YVONNE,46,25
1918,JACQUELINE,44,26
1918,ODETTE,39,27
1918,ALBERT,38,28
1918,JACQUES,35,29
1918,MAURICE,35,30
1918,LOUISE,34,31
1918,LUCIEN,34,32
1918,RAYMONDE,34,33
1918,LUCIENNE,33,34
1918,GUY,32,35
1918,SUZANNE,32,36
1918,CHARLES,31,37
1918,FERNAND,30,38
1918,MADELEINE,29,39
1918,DENISE,28,40
1918,JOSEPH,26,41
1918,GILBERTE,25,42
1918,GILBERT,24,43
1918,EMILE,23,44
1918,FERNANDE,20,45
1918,MARTHE,20,46
1918,YVES,20,47
1918,CHRISTIANE,19,48
1918,MARC,19,49
1918,GABRIELLE,18,50
1918,HELENE,18,51
1918,FRANCOIS,17,52
1918,GERARD,17,53
1918,GISELE,17,54
1918,ALICE,16,55
1918,ANDRÉ,15,56
1918,FRANCE,15,57
1918,GASTON,15,58
1918,GENEVIEVE,15,59
1918,CHARLOTTE,14,60
1918,CHRISTIAN,14,61
1918,ETIENNE,14,62
1918,SIMONE,14,63
1918,GABRIEL,13,64
1918,JULIETTE,13,65
1918,PIERRETTE,13,66
1918,ANTOINE,12,67
1918,ARLETTE,12,68
1918,ANNE,11,69
1918,CARMEN,11,70
1918,MICHEL,11,71
1918,REINE,11,72
1918,ROLAND,11,73
1918,ROSE,11,74
1918,ALFRED,10,75
1918,ANDRÉE,10,76
1918,ARMAND,10,77
1918,EDMOND,10,78
1918,FRANCOISE,10,79
1918,LEON,10,80
1918,LUCETTE,10,81
1918,MAURICETTE,10,82
1918,PAULE,10,83
1918,RENÉE,10,84
1918,ANTOINETTE,9,85
1918,CLAUDE,9,86
1918,HENRY,9,87
1918,RENÉ,9,88
1918,ADRIENNE,8,89
1918,CAMILLE,8,90
1918,COLETTE,8,91
1918,DANIEL,8,92
1918,EDITH,8,93
1918,EMILIENNE,8,94
1918,FRANCINE,8,95
1918,ALEXANDRE,7,96
1918,FRANCIS,7,97
1918,LUCIE,7,98
1918,MAX,7,99
1918,MICHELINE,7,100
1917,JEAN,244,1
1917,MARIE,208,2
1917,JEANNE,156,3
1917,PIERRE,130,4
1917,ANDRE,119,5
1917,ROBERT,89,6
1917,GEORGES,86,7
1917,HENRI,77,8
1917,SIMONNE,74,9
1917,RENE,72,10
1917,MARCEL,69,11
1917,MARCELLE,62,12
1917,LOUIS,61,13
1917,GEORGETTE,57,14
1917,ROGER,56,15
1917,YVETTE,55,16
1917,ANDREE,54,17
1917,PAULETTE,51,18
1917,RENEE,51,19
1917,HENRIETTE,50,20
1917,JACQUES,47,21
1917,ALBERT,46,22
1917,PAUL,45,23
1917,GERMAINE,44,24
1917,RAYMOND,44,25
1917,YVONNE,44,26
1917,MARGUERITE,43,27
1917,RAYMONDE,42,28
1917,JACQUELINE,41,29
1917,JOSEPH,38,30
1917,LOUISE,36,31
1917,MADELEINE,35,32
1917,MAURICE,35,33
1917,ODETTE,35,34
1917,FERNANDE,34,35
1917,SUZANNE,34,36
1917,DENISE,29,37
1917,LUCIENNE,29,38
1917,CHARLES,28,39
1917,GUY,28,40
1917,ANDRÉ,27,41
1917,CARMEN,24,42
1917,LUCIEN,24,43
1917,FERNAND,23,44
1917,FRANCE,22,45
1917,EMILE,20,46
1917,GASTON,20,47
1917,IRENE,20,48
1917,MARTHE,20,49
1917,GILBERT,19,50
1917,ANDRÉE,18,51
1917,YVES,18,52
1917,ANNE,17,53
1917,SIMONE,17,54
1917,EDOUARD,16,55
1917,FRANCOIS,16,56
1917,GABRIEL,16,57
1917,GILBERTE,16,58
1917,HELENE,16,59
1917,PAULE,16,60
1917,ANTOINETTE,14,61
1917,GERARD,13,62
1917,PIERRETTE,13,63
1917,RENÉ,13,64
1917,ANTOINE,12,65
1917,CAMILLE,12,66
1917,CLAUDE,12,67
1917,EMILIENNE,12,68
1917,GABRIELLE,12,69
1917,MICHEL,12,70
1917,EDITH,11,71
1917,GENEVIEVE,11,72
1917,RENÉE,11,73
1917,THERESE,11,74
1917,CHARLOTTE,10,75
1917,DANIEL,10,76
1917,YOLANDE,10,77
1917,ALFRED,9,78
1917,ARMAND,9,79
1917,CECILE,9,80
1917,ALICE,8,81
1917,COLETTE,8,82
1917,EDMOND,8,83
1917,ELIANE,8,84
1917,EUGENE,8,85
1917,LEON,8,86
1917,LUCIE,8,87
1917,MARC,8,88
1917,MARIA,8,89
1917,MAX,8,90
1917,RAOUL,8,91
1917,ROLAND,8,92
1917,ARMANDE,7,93
1917,CHRISTIANE,7,94
1917,ETIENNE,7,95
1917,JULIETTE,7,96
1917,ROSE,7,97
1917,VINCENT,7,98
1917,ARLETTE,6,99
1917,BLANCHE,6,100
1916,JEAN,201,1
1916,MARIE,182,2
1916,PIERRE,118,3
1916,JEANNE,110,4
1916,ANDRE,107,5
1916,ROGER,79,6
1916,HENRI,74,7
1916,ROBERT,74,8
1916,GEORGES,69,9
1916,RENE,64,10
1916,HENRIETTE,59,11
1916,LOUIS,51,12
1916,MARCEL,48,13
1916,GEORGETTE,46,14
1916,YVETTE,43,15
1916,GERMAINE,41,16
1916,SIMONNE,40,17
1916,RENEE,39,18
1916,YVONNE,38,19
1916,MARCELLE,36,20
1916,ANDREE,35,21
1916,PAULETTE,33,22
1916,RAYMOND,33,23
1916,LUCIENNE,32,24
1916,MADELEINE,32,25
1916,ALBERT,31,26
1916,JACQUES,31,27
1916,JOSEPH,30,28
1916,RAYMONDE,30,29
1916,FERNANDE,29,30
1916,PAUL,29,31
1916,SUZANNE,28,32
1916,MAURICE,27,33
1916,JACQUELINE,25,34
1916,MARTHE,25,35
1916,EDOUARD,24,36
1916,FERNAND,24,37
1916,MARGUERITE,24,38
1916,ODETTE,24,39
1916,LOUISE,23,40
1916,SIMONE,23,41
1916,ANDRÉ,21,42
1916,CHARLES,20,43
1916,LUCIEN,20,44
1916,ANNE,19,45
1916,GABRIEL,19,46
1916,GASTON,19,47
1916,GUY,18,48
1916,YVES,16,49
1916,FRANCOIS,14,50
1916,GERARD,14,51
1916,ANTOINE,13,52
1916,EMILE,13,53
1916,GABRIELLE,13,54
1916,FRANCE,12,55
1916,GILBERT,12,56
1916,MICHEL,12,57
1916,ROLAND,12,58
1916,CHARLOTTE,11,59
1916,DENISE,11,60
1916,MARIA,11,61
1916,RAOUL,11,62
1916,GENEVIEVE,10,63
1916,GILBERTE,10,64
1916,HELENE,10,65
1916,RENÉE,10,66
1916,ALBERTINE,9,67
1916,ALICE,9,68
1916,EMILIENNE,9,69
1916,MAX,9,70
1916,ANTOINETTE,8,71
1916,CHRISTIANE,8,72
1916,EDMOND,8,73
1916,GUSTAVE,8,74
1916,ISABELLE,8,75
1916,JULIEN,8,76
1916,MARC,8,77
1916,MICHELINE,8,78
1916,REINE,8,79
1916,RENÉ,8,80
1916,BERTHE,7,81
1916,CARMEN,7,82
1916,DANIEL,7,83
1916,HENRY,7,84
1916,MANUEL,7,85
1916,VICTOR,7,86
1916,ADRIENNE,6,87
1916,ARMAND,6,88
1916,CAMILLE,6,89
1916,CATHERINE,6,90
1916,CHRISTIAN,6,91
1916,CLAUDE,6,92
1916,COLETTE,6,93
1916,EUGENE,6,94
1916,JOSEPHINE,6,95
1916,JULIETTE,6,96
1916,PAULE,6,97
1916,PIERRETTE,6,98
1916,ABEL,5,99
1916,ADRIEN,5,100
1915,JEAN,228,1
1915,MARIE,201,2
1915,JEANNE,116,3
1915,PIERRE,114,4
1915,ANDRE,105,5
1915,ROBERT,80,6
1915,HENRI,78,7
1915,GEORGES,76,8
1915,RENE,64,9
1915,ROGER,64,10
1915,SIMONNE,60,11
1915,LOUIS,53,12
1915,MARCEL,53,13
1915,RAYMOND,53,14
1915,GEORGETTE,51,15
1915,MARCELLE,50,16
1915,YVONNE,48,17
1915,ALBERT,45,18
1915,MARGUERITE,43,19
1915,RAYMONDE,43,20
1915,HENRIETTE,41,21
1915,RENEE,37,22
1915,ANDREE,36,23
1915,PAULETTE,36,24
1915,YVETTE,36,25
1915,JACQUES,34,26
1915,FRANCE,33,27
1915,GERMAINE,33,28
1915,MADELEINE,33,29
1915,PAUL,32,30
1915,LOUISE,29,31
1915,MAURICE,29,32
1915,LUCIENNE,27,33
1915,CHARLES,26,34
1915,ODETTE,26,35
1915,FERNANDE,25,36
1915,GASTON,23,37
1915,MARTHE,22,38
1915,SUZANNE,22,39
1915,ANNE,21,40
1915,JACQUELINE,21,41
1915,JOSEPH,20,42
1915,CAMILLE,18,43
1915,FERNAND,18,44
1915,RENÉ,17,45
1915,SIMONE,17,46
1915,CHARLOTTE,16,47
1915,FRANCOIS,16,48
1915,GABRIELLE,16,49
1915,ANDRÉ,15,50
1915,DENISE,15,51
1915,GABRIEL,15,52
1915,GUY,15,53
1915,MARC,15,54
1915,EMILIENNE,14,55
1915,GENEVIEVE,14,56
1915,LUCIEN,14,57
1915,YVES,14,58
1915,EMILE,13,59
1915,GILBERTE,13,60
1915,RAOUL,13,61
1915,GERARD,12,62
1915,HELENE,11,63
1915,REINE,11,64
1915,ADRIEN,10,65
1915,EDMOND,10,66
1915,GILBERT,10,67
1915,JULES,10,68
1915,ALICE,9,69
1915,AUGUSTE,9,70
1915,EDOUARD,9,71
1915,ELIE,9,72
1915,ELISABETH,9,73
1915,EUGENE,9,74
1915,FRANCOISE,9,75
1915,IRENE,9,76
1915,JULIETTE,9,77
1915,PAULE,9,78
1915,PIERRETTE,9,79
1915,RENÉE,9,80
1915,ARLETTE,8,81
1915,CARMEN,8,82
1915,CLAUDE,8,83
1915,DANIEL,8,84
1915,ROLAND,8,85
1915,ROSE,8,86
1915,ALBERTINE,7,87
1915,ANTOINETTE,7,88
1915,ARMAND,7,89
1915,BERTHE,7,90
1915,HENRY,7,91
1915,MAURICETTE,7,92
1915,THERESE,7,93
1915,ABEL,6,94
1915,ANDRÉE,6,95
1915,ANTOINE,6,96
1915,CHRISTIANE,6,97
1915,ELISE,6,98
1915,EMILIE,6,99
1915,GUSTAVE,6,100
1914,JEAN,296,1
1914,MARIE,246,2
1914,JEANNE,212,3
1914,PIERRE,171,4
1914,ANDRE,155,5
1914,ROBERT,115,6
1914,ROGER,101,7
1914,HENRI,97,8
1914,SIMONNE,94,9
1914,RENE,92,10
1914,GEORGES,90,11
1914,LOUIS,83,12
1914,MARCEL,73,13
1914,HENRIETTE,69,14
1914,YVONNE,68,15
1914,RAYMOND,63,16
1914,RAYMONDE,61,17
1914,MARGUERITE,58,18
1914,GERMAINE,56,19
1914,YVETTE,55,20
1914,MADELEINE,53,21
1914,RENEE,53,22
1914,GEORGETTE,52,23
1914,PAULETTE,52,24
1914,MAURICE,50,25
1914,PAUL,50,26
1914,ANDREE,49,27
1914,ODETTE,48,28
1914,LOUISE,46,29
1914,MARCELLE,43,30
1914,ALBERT,42,31
1914,JACQUES,42,32
1914,SIMONE,36,33
1914,SUZANNE,36,34
1914,CHARLES,35,35
1914,FERNANDE,35,36
1914,LUCIENNE,31,37
1914,MARTHE,31,38
1914,MARC,29,39
1914,JOSEPH,28,40
1914,GERARD,27,41
1914,GUY,27,42
1914,FERNAND,26,43
1914,EMILE,25,44
1914,GASTON,23,45
1914,LUCIEN,23,46
1914,ANDRÉ,21,47
1914,ANNE,21,48
1914,DENISE,21,49
1914,JACQUELINE,19,50
1914,ANDRÉE,17,51
1914,FRANCE,17,52
1914,YVES,17,53
1914,GABRIELLE,16,54
1914,ARMAND,15,55
1914,CHARLOTTE,15,56
1914,GABRIEL,15,57
1914,RENÉE,15,58
1914,ROSE,15,59
1914,PIERRETTE,14,60
1914,RAOUL,14,61
1914,GENEVIEVE,12,62
1914,IRENE,12,63
1914,LEON,12,64
1914,ALICE,11,65
1914,CHRISTIANE,11,66
1914,EDMOND,11,67
1914,GILBERT,11,68
1914,MICHEL,11,69
1914,CLAUDE,10,70
1914,DANIEL,10,71
1914,EMILIENNE,10,72
1914,FRANCOIS,10,73
1914,GILBERTE,10,74
1914,HELENE,10,75
1914,JULIEN,10,76
1914,PAULE,10,77
1914,BERTHE,9,78
1914,EUGENE,9,79
1914,JULIETTE,9,80
1914,LUCIE,9,81
1914,RENÉ,9,82
1914,ALEXANDRE,8,83
1914,AUGUSTE,8,84
1914,CAMILLE,8,85
1914,ELISABETH,8,86
1914,ERNEST,8,87
1914,REINE,8,88
1914,ROLLAND,8,89
1914,THERESE,8,90
1914,ADRIENNE,7,91
1914,ANTOINETTE,7,92
1914,BLANCHE,7,93
